,soundname,nsyll,npause,dur(s),phonationtime(s),speechrate(nsyll / dur),articulation rate(nsyll / phonationtime),ASD(speakingtime / nsyll)
871,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SA2.waV,9,0,3.2,3.2,2.8125,4.105839416058394,0.24355555555555553
872,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SI1363.waV,19,1,4.985625,4.985625,3.81095649993732,4.983198098516514,0.2006743421052632
873,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SI1993.waV,3,0,2.48325,2.48325,1.2080942313500453,3.826530612244898,0.26133333333333336
874,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SI733.waV,10,0,4.345625,4.345625,2.3011649647634114,4.222972972972973,0.23679999999999998
875,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SX103.waV,9,0,2.3424375,2.3424375,3.8421516048987434,3.8421516048987434,0.26027083333333334
876,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SX13.waV,6,0,2.7328125,2.7328125,2.195540308747856,3.114607835185335,0.32106770833333337
877,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SX193.waV,7,1,3.488,3.488,2.006880733944954,3.8377192982456143,0.26057142857142856
878,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SX283.waV,12,0,3.8208125,3.8208125,3.140693242602195,3.980883465856667,0.2512005208333334
879,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MLLL0\SX373.waV,8,0,2.80325,2.80325,2.853830375457059,2.853830375457059,0.35040625
880,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SA1.waV,9,0,3.417625,3.417625,2.6334077027175304,3.1197868145676715,0.3205347222222222
881,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SA2.waV,9,0,2.592,2.592,3.4722222222222223,3.4722222222222223,0.28800000000000003
882,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SI1359.waV,16,0,4.5568125,4.5568125,3.5112263232248417,3.810969936508646,0.262400390625
883,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SI1989.waV,9,1,3.36,3.36,2.678571428571429,3.073770491803278,0.32533333333333336
884,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SI729.waV,16,0,4.825625,4.825625,3.315632690066054,3.315632690066054,0.3016015625
885,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SX189.waV,9,0,2.624,2.624,3.4298780487804876,4.136029411764706,0.24177777777777779
886,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SX279.waV,12,1,4.153625,4.153625,2.8890427036624637,4.0042545204279545,0.24973437500000004
887,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SX369.waV,9,0,2.4768125,2.4768125,3.633702591536501,4.2808091918486255,0.23360069444444445
888,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SX9.waV,5,0,1.913625,1.913625,2.6128421190149584,2.6128421190149584,0.382725
889,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPCS0\SX99.waV,9,0,2.80325,2.80325,3.2105591723891913,3.958436417615042,0.252625
890,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SA1.waV,12,1,3.7888125,3.7888125,3.1672192804473696,3.459397127979676,0.28906770833333334
891,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SA2.waV,11,0,3.2768125,3.2768125,3.3569207881134484,3.3569207881134484,0.29789204545454545
892,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SI1394.waV,13,0,3.0784375,3.0784375,4.222921530809055,4.222921530809055,0.23680288461538462
893,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SI2024.waV,10,0,3.2,3.2,3.125,3.125,0.32
894,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SI764.waV,18,0,6.137625,6.137625,2.9327304942872856,3.437205361085584,0.29093402777777777
895,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SX134.waV,13,0,4.0064375,4.0064375,3.244777935510039,3.244777935510039,0.30818749999999995
896,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SX224.waV,5,0,1.9008125,1.9008125,2.6304540821359286,3.3103676577079844,0.30208124999999997
897,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SX314.waV,14,1,3.929625,3.929625,3.562680917390336,3.878519236762821,0.2578303571428572
898,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SX404.waV,12,0,3.3344375,3.3344375,3.5988078948848194,3.5988078948848194,0.27786979166666664
899,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPLB0\SX44.waV,10,0,2.681625,2.681625,3.7290821796485343,3.7290821796485343,0.26816249999999997
900,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SA1.waV,10,0,3.57125,3.57125,2.80014000700035,3.4896401308615044,0.28656250000000005
901,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SA2.waV,8,0,4.6464375,4.6464375,1.7217491895672759,3.64963503649635,0.274
902,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SI1127.waV,14,1,4.4288125,4.4288125,3.1611182455793734,4.139065199515877,0.24160044642857145
903,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SI1757.waV,14,0,5.529625,5.529625,2.531817257047268,3.440807360870033,0.2906294642857143
904,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SI2279.waV,6,0,2.713625,2.713625,2.2110645354461282,4.213483146067415,0.23733333333333337
905,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SX137.waV,13,0,3.5008125,3.5008125,3.7134236695052936,4.454486074377068,0.22449278846153845
906,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SX227.waV,8,0,2.329625,2.329625,3.4340290819337875,4.492331449829783,0.2226015625
907,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SX317.waV,9,0,3.6864375,3.6864375,2.4413814149839785,4.726890756302521,0.21155555555555555
908,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SX407.waV,8,0,3.2768125,3.2768125,2.4413969368097805,3.2594441119924626,0.30680078125
909,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MPWM0\SX47.waV,9,0,2.5088125,2.5088125,3.5873545751226925,4.415214091891643,0.22648958333333333
910,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SA1.waV,9,0,3.7248125,3.7248125,2.4162290048156785,2.969898837820837,0.3367118055555556
911,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SA2.waV,10,0,2.70725,2.70725,3.693785206390248,3.693785206390248,0.270725
912,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SI1397.waV,10,0,3.02725,3.02725,3.3033281030638366,4.37062937062937,0.22880000000000003
913,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SI2027.waV,12,0,3.44325,3.44325,3.485079503376171,3.485079503376171,0.2869375
914,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SI767.waV,12,0,3.9168125,3.9168125,3.0637157127128245,3.0637157127128245,0.32640104166666667
915,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SX137.waV,14,1,4.793625,4.793625,2.920545516180344,3.4502941991928777,0.28983035714285715
916,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SX227.waV,7,0,2.272,2.272,3.080985915492958,3.7076271186440675,0.26971428571428574
917,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SX317.waV,9,0,2.72,2.72,3.3088235294117645,3.8265306122448974,0.26133333333333336
918,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SX407.waV,11,0,3.264,3.264,3.3700980392156863,3.3700980392156863,0.29672727272727273
919,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MRKO0\SX47.waV,7,0,2.7904375,2.7904375,2.5085672049633794,3.3601848101645593,0.2976026785714286
920,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SA1.waV,11,0,2.9888125,2.9888125,3.680391459818908,3.680391459818908,0.27171022727272726
921,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SA2.waV,10,0,2.2528125,2.2528125,4.438895824663614,4.438895824663614,0.22528125000000002
922,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SI1307.waV,9,0,2.432,2.432,3.700657894736842,4.610655737704918,0.2168888888888889
923,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SI1970.waV,17,0,4.1408125,4.1408125,4.1054744690806455,4.1054744690806455,0.24357720588235293
924,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SI677.waV,8,0,2.208,2.208,3.623188405797101,3.623188405797101,0.276
925,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SX137.waV,13,0,3.3344375,3.3344375,3.898708552791888,4.294370864345367,0.23286298076923076
926,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SX227.waV,5,1,1.84325,1.84325,2.7126000271260002,3.755868544600939,0.26625
927,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SX317.waV,8,0,2.4384375,2.4384375,3.28078943995899,3.28078943995899,0.3048046875
928,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SX407.waV,7,1,3.4688125,3.4688125,2.0179816579881447,2.2929675504145766,0.4361160714285714
929,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MROA0\SX47.waV,9,0,3.60325,3.60325,2.4977450912370776,4.726890756302521,0.21155555555555555
930,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SA1.waV,12,1,3.673625,3.673625,3.2665282928987036,3.630175836642087,0.27546875
931,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SA2.waV,8,0,2.745625,2.745625,2.9137263828818574,2.9137263828818574,0.343203125
932,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SI1133.waV,9,0,3.065625,3.065625,2.9357798165137616,2.9357798165137616,0.34062499999999996
933,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SI2064.waV,23,1,5.3568125,5.3568125,4.293598105216488,4.5809318710866025,0.2182961956521739
934,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SI503.waV,5,0,1.9264375,1.9264375,2.5954644259157122,2.5954644259157122,0.3852875
935,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SX143.waV,10,0,3.0784375,3.0784375,3.2484011775454267,3.2484011775454267,0.30784375
936,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SX233.waV,7,0,2.5408125,2.5408125,2.7550242294541607,3.231157591056617,0.30948660714285714
937,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SX323.waV,11,0,2.809625,2.809625,3.9151132268541176,3.9151132268541176,0.25542045454545453
938,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SX413.waV,11,0,3.2704375,3.2704375,3.3634643682993484,3.3634643682993484,0.2973125
939,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTEB0\SX53.waV,12,0,2.809625,2.809625,4.271032611113583,4.271032611113583,0.23413541666666668
940,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SA1.waV,12,0,3.1808125,3.1808125,3.7726209891340656,3.7726209891340656,0.2650677083333333
941,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SA2.waV,9,0,2.89925,2.89925,3.1042510994222643,3.1042510994222643,0.32213888888888886
942,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SI1370.waV,16,0,4.096,4.096,3.90625,3.90625,0.256
943,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SI2000.waV,11,1,2.86725,2.86725,3.836428633708257,4.978220286247667,0.200875
944,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SI740.waV,8,0,2.1824375,2.1824375,3.6656261634067415,3.6656261634067415,0.2728046875
945,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SX110.waV,10,1,3.4048125,3.4048125,2.937019292545478,4.021868912210142,0.24864062500000003
946,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SX20.waV,10,0,3.008,3.008,3.324468085106383,3.324468085106383,0.3008
947,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SX200.waV,5,2,2.5408125,2.5408125,1.967874449610115,3.7469848481300208,0.26688124999999996
948,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SX290.waV,13,0,3.18725,3.18725,4.078751274609773,4.078751274609773,0.24517307692307694
949,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\MTLS0\SX380.waV,6,0,2.2144375,2.2144375,2.7094916880697695,3.3422110815186175,0.29920312499999996
950,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SA1.waV,14,0,4.30725,4.30725,3.250333739625051,3.250333739625051,0.3076607142857143
951,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SA2.waV,10,0,3.168,3.168,3.1565656565656566,3.1565656565656566,0.3168
952,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SI1550.waV,8,0,3.4304375,3.4304375,2.3320640588846175,2.3320640588846175,0.4288046875
953,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SI2180.waV,14,0,3.648,3.648,3.837719298245614,3.837719298245614,0.26057142857142856
954,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SI920.waV,22,0,5.1264375,5.1264375,4.291479219243383,4.657840588052375,0.21469176136363632
955,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SX110.waV,13,0,4.08325,4.08325,3.1837384436417073,3.5006227069238274,0.28566346153846156
956,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SX20.waV,11,2,4.864,4.864,2.2615131578947367,3.1108597285067874,0.32145454545454544
957,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SX200.waV,10,1,3.4688125,3.4688125,2.8828309399830636,3.159744850603314,0.31648125
958,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SX290.waV,18,2,5.4784375,5.4784375,3.2856083509212253,3.96962136979504,0.2519131944444445
959,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FASW0\SX380.waV,10,0,2.777625,2.777625,3.600198010890599,4.076952478022679,0.24528124999999998
960,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SA1.waV,11,0,3.12325,3.12325,3.5219723044905145,3.5219723044905145,0.2839318181818182
961,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SA2.waV,10,0,2.7264375,2.7264375,3.667789927331912,3.667789927331912,0.27264374999999996
962,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SI1000.waV,7,0,2.521625,2.521625,2.7759877063401577,2.7759877063401577,0.36023214285714283
963,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SI1630.waV,9,0,2.77125,2.77125,3.247631935047361,3.247631935047361,0.30791666666666667
964,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SI2260.waV,19,0,4.48,4.48,4.241071428571428,4.241071428571428,0.23578947368421055
965,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SX10.waV,9,0,2.489625,2.489625,3.615002259376412,4.3842289541787185,0.22809027777777777
966,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SX100.waV,12,0,2.8224375,2.8224375,4.251644190526806,4.251644190526806,0.23520312499999999
967,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SX190.waV,9,0,2.464,2.464,3.6525974025974026,3.6525974025974026,0.2737777777777778
968,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SX280.waV,6,0,1.7408125,1.7408125,3.446666427314831,3.446666427314831,0.2901354166666667
969,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FAWF0\SX370.waV,8,0,2.713625,2.713625,2.9480860472615045,2.9480860472615045,0.339203125
970,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SA1.waV,12,0,3.3024375,3.3024375,3.6336796684267303,3.6336796684267303,0.275203125
971,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SA2.waV,11,0,2.6048125,2.6048125,4.222952707728483,4.222952707728483,0.23680113636363637
972,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SI1403.waV,18,0,4.8384375,4.8384375,3.7202092617709743,4.9126637554585155,0.20355555555555557
973,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SI2033.waV,11,0,3.3344375,3.3344375,3.298907236977751,3.298907236977751,0.3031306818181818
974,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SI773.waV,11,0,2.9184375,2.9184375,3.7691401648998824,3.7691401648998824,0.2653125
975,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SX143.waV,11,0,2.5984375,2.5984375,4.233313289236319,4.233313289236319,0.23622159090909092
976,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SX233.waV,8,0,2.553625,2.553625,3.1328014097606345,3.1328014097606345,0.319203125
977,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SX323.waV,11,0,2.617625,2.617625,4.202282603505086,4.202282603505086,0.2379659090909091
978,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SX413.waV,8,0,3.1168125,3.1168125,2.566724819025848,2.566724819025848,0.3896015625
979,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FCAL1\SX53.waV,11,0,2.848,2.848,3.862359550561798,3.862359550561798,0.2589090909090909
980,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SA1.waV,11,0,2.7584375,2.7584375,3.9877648125070806,3.9877648125070806,0.2507670454545454
981,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SA2.waV,9,0,2.35525,2.35525,3.821250398046917,3.821250398046917,0.26169444444444445
982,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SI1943.waV,13,0,3.7248125,3.7248125,3.490108562511536,3.490108562511536,0.28652403846153846
983,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SI2107.waV,7,0,2.048,2.048,3.41796875,3.41796875,0.2925714285714286
984,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SI683.waV,11,0,3.2768125,3.2768125,3.3569207881134484,3.3569207881134484,0.29789204545454545
985,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SX143.waV,12,0,2.304,2.304,5.208333333333334,5.208333333333334,0.19199999999999998
986,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SX233.waV,8,0,1.9904375,1.9904375,4.019216880710899,4.019216880710899,0.2488046875
987,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SX323.waV,10,0,2.1248125,2.1248125,4.706297614495397,4.706297614495397,0.21248125
988,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SX413.waV,10,0,2.6048125,2.6048125,3.839047916116803,3.839047916116803,0.26048125
989,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FGMD0\SX53.waV,12,0,2.54725,2.54725,4.710962803022868,4.710962803022868,0.21227083333333333
990,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SA1.waV,11,0,3.481625,3.481625,3.1594442250385955,3.1594442250385955,0.3165113636363637
991,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SA2.waV,11,0,2.77125,2.77125,3.9693279206134413,3.9693279206134413,0.2519318181818182
992,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SI1109.waV,11,0,4.544,4.544,2.420774647887324,2.963362068965517,0.33745454545454545
993,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SI1739.waV,5,0,1.7344375,1.7344375,2.8827789989549926,2.8827789989549926,0.3468875
994,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SI479.waV,18,0,4.3648125,4.3648125,4.1238884831822675,4.1238884831822675,0.24248958333333334
995,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SX119.waV,12,0,2.4448125,2.4448125,4.9083518674745,4.9083518674745,0.203734375
996,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SX209.waV,11,0,2.8864375,2.8864375,3.8109260983478768,3.8109260983478768,0.2624034090909091
997,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SX29.waV,8,1,2.5728125,2.5728125,3.109437629053808,3.6549498872105306,0.2736015625
998,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SX299.waV,12,0,3.0208125,3.0208125,3.9724411892495812,3.9724411892495812,0.251734375
999,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHES0\SX389.waV,12,0,2.8608125,2.8608125,4.194612544513141,4.194612544513141,0.23840104166666667
1000,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SA1.waV,12,0,3.5648125,3.5648125,3.3662359521012677,3.3662359521012677,0.29706770833333335
1001,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SA2.waV,11,0,3.0528125,3.0528125,3.603234722080049,3.603234722080049,0.2775284090909091
1002,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SI2023.waV,14,0,4.16,4.16,3.3653846153846154,3.3653846153846154,0.29714285714285715
1003,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SI690.waV,21,1,4.864,4.864,4.317434210526316,4.73826714801444,0.21104761904761907
1004,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SI763.waV,13,0,3.4048125,3.4048125,3.8181250803091213,3.8181250803091213,0.2619086538461538
1005,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SX133.waV,10,0,2.784,2.784,3.591954022988506,4.921259842519685,0.2032
1006,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SX223.waV,9,0,2.489625,2.489625,3.615002259376412,3.615002259376412,0.276625
1007,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SX313.waV,8,1,2.86725,2.86725,2.790129915424187,3.180598350064606,0.31440625
1008,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SX403.waV,12,0,3.328,3.328,3.605769230769231,3.605769230769231,0.2773333333333333
1009,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FHEW0\SX43.waV,9,0,2.368,2.368,3.800675675675676,3.800675675675676,0.2631111111111111
1010,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SA1.waV,11,0,3.4688125,3.4688125,3.17111403398137,3.17111403398137,0.3153465909090909
1011,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SA2.waV,11,0,2.624,2.624,4.192073170731707,4.774305555555555,0.20945454545454548
1012,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SI1309.waV,19,0,4.3648125,4.3648125,4.352993398914616,4.352993398914616,0.22972697368421055
1013,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SI1833.waV,6,0,2.35525,2.35525,2.547500265364611,4.027859360577327,0.2482708333333333
1014,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SI1939.waV,12,0,3.2,3.2,3.75,4.166666666666667,0.24
1015,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SX139.waV,14,0,2.969625,2.969625,4.714399966325714,4.714399966325714,0.21211607142857145
1016,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SX229.waV,7,0,1.61925,1.61925,4.3229890381349385,4.3229890381349385,0.2313214285714286
1017,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SX319.waV,9,0,2.688,2.688,3.3482142857142856,3.3482142857142856,0.2986666666666667
1018,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SX409.waV,13,0,4.72325,4.72325,2.7523421372995287,3.8325471698113205,0.2609230769230769
1019,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJCS0\SX49.waV,10,0,3.296,3.296,3.033980582524272,3.033980582524272,0.3296
1020,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SA1.waV,11,0,3.2,3.2,3.4375,3.4375,0.29090909090909095
1021,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SA2.waV,10,0,2.7904375,2.7904375,3.5836674356619707,3.5836674356619707,0.27904375
1022,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SI1379.waV,6,1,3.21925,3.21925,1.8637881494136832,3.672813528196496,0.2722708333333333
1023,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SI2009.waV,13,0,3.993625,3.993625,3.2551879558045633,3.574558765402396,0.2797548076923077
1024,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SI749.waV,19,0,6.208,6.208,3.060567010309278,4.6568627450980395,0.21473684210526317
1025,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SX119.waV,11,0,2.4768125,2.4768125,4.44119205632239,4.44119205632239,0.22516477272727273
1026,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SX209.waV,11,0,2.5664375,2.5664375,4.286096972944013,4.286096972944013,0.2333125
1027,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SX29.waV,8,1,3.104,3.104,2.5773195876288657,4.3478260869565215,0.23
1028,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SX299.waV,11,0,2.70725,2.70725,4.063163727029273,4.063163727029273,0.24611363636363637
1029,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FJSA0\SX389.waV,10,0,2.464,2.464,4.058441558441558,4.058441558441558,0.2464
1030,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FMAH0\SA1.waV,13,0,3.3088125,3.3088125,3.9289019852288396,3.9289019852288396,0.2545240384615385
1031,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FMAH0\SA2.waV,8,0,2.969625,2.969625,2.693942837900408,3.0618347087668933,0.32660156250000005
1032,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FMAH0\SI1289.waV,4,0,1.856,1.856,2.155172413793103,2.5773195876288657,0.388
1033,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FMAH0\SI1919.waV,13,0,3.34725,3.34725,3.883785196803346,4.389482125522306,0.22781730769230768
1034,C:\Users\Ian\Desktop\OUTPUT\TEST\DR5\FMAH0\SI659.waV,18,0,4.4608125,4.4608125,4.035139338405279,4.035139338405279,0.24782291666666667
